SK_ID_CURR,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_TYPE_SUITE,CNT_CHILDREN,NAME_FAMILY_STATUS,OCCUPATION_TYPE,NAME_EDUCATION_TYPE,ORGANIZATION_TYPE,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_ANNUITY,NAME_HOUSING_TYPE,DAYS_LAST_PHONE_CHANGE,AMT_CREDIT,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100070,Y,Y,540000.0,Working,Unaccompanied,0,Widow,Managers,Higher education,Business Entity Type 3,0,Cash loans,M,46899.0,House / apartment,-1377.0,1227901.5,1129500.0,0.032561,-20544,-2091,-6846.0,-566,2.0,1,1,1,1,0,0,1.0,1,1,TUESDAY,14,0,0,0,0,0,0,,0.6535972121081300,0.33928769990891400,0.0256,0.0,0.9354,0.116,0.0076,0.0,0.1172,0.1,0.1417,0.0664,0.0202,0.0305,0.0039,0.0084,0.0063,0.0,0.9136,0.0,0.0006,0.0,0.069,0.0833,0.125,0.0819,0.0055,0.0072,0.0,0.0,0.0104,0.0,0.9136,0.0,0.0015,0.0,0.069,0.0833,0.125,0.0815,0.0086,0.007000000000000000,0.0039,0.0013,reg oper account,block of flats,0.0058,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100071,N,Y,180000.0,Commercial associate,Family,0,Married,Accountants,Secondary / secondary special,Industry: type 11,0,Cash loans,F,86989.5,House / apartment,-1572.0,1663987.5,1588500.0,0.018801,-20121,-2446,-6755.0,-2177,,1,1,0,1,0,0,2.0,2,2,MONDAY,12,0,0,0,0,0,0,,0.5706663563799910,0.6971469077844460,0.0876,0.0496,0.9841,0.7824,0.0096,0.04,0.0345,0.4583,0.5,0.0208,0.0698,0.0767,0.0077,0.021,0.0893,0.0515,0.9841,0.7909,0.0097,0.0403,0.0345,0.4583,0.5,0.0213,0.0762,0.0799,0.0078,0.0222,0.0885,0.0496,0.9841,0.7853,0.0097,0.04,0.0345,0.4583,0.5,0.0212,0.071,0.0781,0.0078,0.0214,reg oper spec account,block of flats,0.0701,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
100072,N,N,180000.0,Working,Unaccompanied,0,Single / not married,Sales staff,Incomplete higher,Trade: type 2,0,Cash loans,M,44118.0,With parents,-725.0,1080000.0,1080000.0,0.010006000000000000,-7907,-1324,-4557.0,-586,,1,1,0,1,0,1,1.0,2,1,TUESDAY,9,0,0,0,0,0,0,,0.0265407750366898,0.43473324875017300,0.0928,0.0955,0.9856,0.8028,0.013,0.0,0.2069,0.1667,0.2083,0.1147,0.0756,0.0913,0.0,0.0,0.0945,0.0991,0.9856,0.8105,0.0131,0.0,0.2069,0.1667,0.2083,0.1173,0.0826,0.0951,0.0,0.0,0.0937,0.0955,0.9856,0.8054,0.0131,0.0,0.2069,0.1667,0.2083,0.1167,0.077,0.0929,0.0,0.0,reg oper account,block of flats,0.0804,Panel,No,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100073,Y,Y,324000.0,Pensioner,Unaccompanied,0,Civil marriage,,Higher education,XNA,0,Cash loans,M,40189.5,House / apartment,-2385.0,1130760.0,810000.0,0.01885,-22843,365243,-1042.0,-3967,10.0,1,0,0,1,0,0,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,,0.7330511930996610,0.2340151665320670,0.1928,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1427,,0.2818,,0.1341,0.1964,0.2396,0.9955,,,0.1611,0.1379,0.6667,,0.1459,,0.2936,,0.142,0.1947,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1452,,0.2869,,0.1369,,block of flats,0.2522,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100075,N,N,112500.0,Working,Family,0,Single / not married,,Higher education,University,0,Cash loans,F,10462.5,House / apartment,-280.0,95940.0,90000.0,0.00496,-12240,-3720,-5246.0,-4541,,1,1,0,1,0,0,1.0,2,2,MONDAY,14,0,0,0,0,0,0,0.2996061411205130,0.6645439411246610,0.4920600938649260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100076,Y,N,180000.0,Commercial associate,,0,Married,Drivers,Secondary / secondary special,Transport: type 3,0,Cash loans,M,9679.5,House / apartment,-3.0,315000.0,315000.0,0.028663,-13866,-2546,-5448.0,-4097,1.0,1,1,0,1,0,0,2.0,2,2,MONDAY,12,0,0,0,0,0,0,,0.5848873555356940,0.09507039584133270,0.0124,,0.9677,0.5580000000000000,0.0013,0.0,0.069,0.0417,0.0417,0.0489,0.0101,0.01,0.0,0.0,0.0126,,0.9677,0.5753,0.0013,0.0,0.069,0.0417,0.0417,0.05,0.011,0.0105,0.0,0.0,0.0125,,0.9677,0.5639,0.0013,0.0,0.069,0.0417,0.0417,0.0498,0.0103,0.0102,0.0,0.0,reg oper account,block of flats,0.0079,Block,No,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100077,N,Y,180000.0,Commercial associate,Unaccompanied,0,Single / not married,Core staff,Secondary / secondary special,Police,0,Cash loans,M,40657.5,House / apartment,-295.0,1256400.0,900000.0,0.072508,-12049,-579,-6105.0,-1,,1,1,0,1,0,0,1.0,1,1,WEDNESDAY,12,0,0,0,0,0,0,0.2867830789116060,0.6473478219828050,0.5620604831738040,0.1433,0.0993,0.9811,0.7416,0.0,0.16,0.1379,0.3333,0.375,0.0,0.1168,0.1367,0.0,0.0207,0.146,0.103,0.9811,0.7517,0.0,0.1611,0.1379,0.3333,0.375,0.0,0.1276,0.1425,0.0,0.0219,0.1447,0.0993,0.9811,0.7451,0.0,0.16,0.1379,0.3333,0.375,0.0,0.1189,0.1392,0.0,0.0211,reg oper account,block of flats,0.1114,Panel,No,4.0,0.0,4.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
100078,Y,Y,180000.0,State servant,Unaccompanied,0,Married,Core staff,Higher education,Government,0,Cash loans,F,43983.0,House / apartment,-1594.0,1035000.0,1035000.0,0.028663,-19550,-4856,-6836.0,-3084,21.0,1,1,0,1,0,0,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,0.7961611232881000,0.5172704004425670,0.4294236843421950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100079,N,Y,225000.0,Working,Unaccompanied,0,Separated,Laborers,Secondary / secondary special,Construction,0,Revolving loans,M,13500.0,Municipal apartment,-662.0,270000.0,270000.0,0.00733,-15359,-114,-5076.0,-2922,,1,1,0,1,0,0,1.0,2,2,THURSDAY,9,0,0,0,0,1,1,0.20247737407460800,0.5619229565929610,0.4135967602644280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100080,N,N,157500.0,Commercial associate,Unaccompanied,1,Civil marriage,Sales staff,Secondary / secondary special,Kindergarten,0,Revolving loans,F,22500.0,House / apartment,-1711.0,450000.0,450000.0,0.010966,-11956,-3154,-8118.0,-4143,,1,1,0,1,0,0,3.0,2,2,SUNDAY,10,0,0,0,0,0,0,0.4115064104251910,0.12388829228441400,0.8327850252992310,0.2175,0.1455,0.9891,0.8504,0.0443,0.24,0.2069,0.3333,0.375,0.1343,0.1774,0.2129,0.0,0.0039,0.2216,0.1509,0.9891,0.8563,0.0447,0.2417,0.2069,0.3333,0.375,0.1373,0.1938,0.2218,0.0,0.0041,0.2196,0.1455,0.9891,0.8524,0.0445,0.24,0.2069,0.3333,0.375,0.1366,0.1804,0.2167,0.0,0.004,reg oper spec account,block of flats,0.1925,Panel,No,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100081,Y,N,180000.0,Commercial associate,Unaccompanied,0,Civil marriage,Laborers,Secondary / secondary special,Other,0,Cash loans,M,21109.5,House / apartment,-2519.0,450000.0,450000.0,0.014520000000000000,-10848,-121,-4809.0,-3494,20.0,1,1,0,1,0,0,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,,0.6454384930609310,,0.067,0.0,0.9752,0.66,0.0068,0.0,0.1379,0.1667,0.2083,0.0483,0.0538,0.0506,0.0039,0.0465,0.0683,0.0,0.9752,0.6733,0.0069,0.0,0.1379,0.1667,0.2083,0.0494,0.0588,0.0528,0.0039,0.0492,0.0677,0.0,0.9752,0.6645,0.0069,0.0,0.1379,0.1667,0.2083,0.0491,0.0547,0.0516,0.0039,0.0475,reg oper account,block of flats,0.0436,"Stone, brick",No,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100082,N,N,180000.0,Commercial associate,Unaccompanied,2,Married,Laborers,Higher education,Business Entity Type 3,0,Cash loans,M,21109.5,House / apartment,-1003.0,450000.0,450000.0,0.01885,-12009,-2844,-1377.0,-3656,,1,1,1,1,1,0,4.0,2,2,MONDAY,12,0,0,0,0,0,0,0.35770654726206100,0.6865047975453020,0.39449540531239900,0.0722,0.0487,0.9826,0.762,0.0085,0.0,0.1379,0.1667,0.2083,0.0176,0.0588,0.0505,0.0,0.0,0.0735,0.0505,0.9826,0.7713,0.0086,0.0,0.1379,0.1667,0.2083,0.018000000000000000,0.0643,0.0526,0.0,0.0,0.0729,0.0487,0.9826,0.7652,0.0086,0.0,0.1379,0.1667,0.2083,0.0179,0.0599,0.0514,0.0,0.0,reg oper spec account,block of flats,0.0444,Panel,No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100083,Y,Y,103500.0,Working,Unaccompanied,0,Married,Laborers,Secondary / secondary special,Business Entity Type 3,0,Cash loans,M,24435.0,House / apartment,-2053.0,573628.5,463500.0,0.009657000000000000,-15406,-892,-341.0,-4176,22.0,1,1,0,1,0,0,2.0,2,2,MONDAY,18,0,0,0,0,0,0,0.2707661633733820,0.7071263161734990,0.5971924268337130,0.1464,0.1291,0.9861,0.8096,0.108,0.04,0.0345,0.3333,0.375,0.0,0.1194,0.0933,0.0,0.0,0.1492,0.134,0.9861,0.8171,0.109,0.0403,0.0345,0.3333,0.375,0.0,0.1304,0.0972,0.0,0.0,0.1478,0.1291,0.9861,0.8121,0.1087,0.04,0.0345,0.3333,0.375,0.0,0.1214,0.0949,0.0,0.0,reg oper account,block of flats,0.1324,"Stone, brick",No,2.0,1.0,2.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100084,N,Y,225000.0,Working,Unaccompanied,2,Separated,Laborers,Secondary / secondary special,Business Entity Type 3,0,Cash loans,M,26140.5,House / apartment,-1475.0,495351.0,459000.0,0.02461,-14860,-1156,-23.0,-1072,,1,1,0,1,0,0,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,,0.5705270507243840,0.6940926425266660,0.0165,0.0,0.9727,0.626,,0.0,0.069,0.0417,,0.0249,,0.011,,0.0,0.0168,0.0,0.9727,0.6406,,0.0,0.069,0.0417,,0.0255,,0.0114,,0.0,0.0167,0.0,0.9727,0.631,,0.0,0.069,0.0417,,0.0254,,0.0112,,0.0,,block of flats,0.0093,Block,No,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
100085,N,Y,157500.0,Working,Unaccompanied,1,Married,Drivers,Secondary / secondary special,Business Entity Type 1,0,Cash loans,M,28894.5,House / apartment,-1175.0,755190.0,675000.0,0.016612000000000000,-11187,-2224,-3253.0,-3723,,1,1,1,1,0,0,3.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,,0.3687189849837430,0.35895122857839700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100086,N,Y,135000.0,Commercial associate,Unaccompanied,1,Widow,Laborers,Higher education,Self-employed,0,Cash loans,F,21775.5,House / apartment,-1597.0,675000.0,675000.0,0.019101,-14264,-2492,-4327.0,-4517,,1,1,0,1,0,0,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,,0.5698732368655830,0.1986200451074860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0
100087,N,Y,202500.0,Working,Unaccompanied,1,Married,Cooking staff,Secondary / secondary special,Self-employed,0,Cash loans,F,37800.0,House / apartment,-1230.0,1288350.0,1125000.0,0.003069,-17542,-2011,-1529.0,-988,,1,1,0,1,0,0,3.0,3,3,FRIDAY,11,0,0,0,0,0,0,,0.5720641471414100,0.19182160241360600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100088,N,N,112500.0,Commercial associate,Unaccompanied,0,Married,,Higher education,School,0,Revolving loans,F,6750.0,House / apartment,-1537.0,135000.0,135000.0,0.0228,-19467,-4066,-4623.0,-2975,,1,1,0,1,0,0,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,,0.5851740300889310,0.4083588531230430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100089,N,Y,135000.0,Working,Unaccompanied,0,Civil marriage,Laborers,Secondary / secondary special,Self-employed,0,Cash loans,M,15781.5,House / apartment,-92.0,337761.0,256500.0,0.025164,-9666,-2811,-4437.0,-2342,,1,1,0,1,1,0,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,,0.5500579930157650,0.5352762504724830,0.0722,0.0752,0.6508,0.6736,0.008,0.0,0.1379,0.1667,0.2083,0.0671,0.0664,0.0639,0.0039,0.0029,0.063,0.0653,0.0,0.6864,0.0081,0.0,0.1379,0.1667,0.2083,0.0581,0.0725,0.0555,0.0039,0.0031,0.0729,0.08,0.9762,0.6780000000000000,0.0081,0.0,0.1379,0.1667,0.2083,0.0659,0.0676,0.0701,0.0039,0.003,reg oper account,block of flats,0.0472,Panel,No,2.0,0.0,2.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100093,N,Y,94500.0,Working,Unaccompanied,1,Married,Core staff,Secondary / secondary special,Postal,0,Cash loans,F,28273.5,House / apartment,0.0,585000.0,585000.0,0.028663,-18253,-721,-1701.0,-1779,,1,1,0,1,1,0,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,0.5927009939219190,0.4885999153777030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100094,N,Y,108000.0,Pensioner,Unaccompanied,0,Single / not married,,Higher education,XNA,0,Cash loans,F,5301.0,House / apartment,-260.0,113760.0,90000.0,0.030755,-22935,365243,-12623.0,-3442,,1,0,0,1,0,0,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,,0.5827354769124310,0.4525335592581750,0.1474,0.0669,0.9578,,,0.0,0.3103,0.2083,,0.0663,,0.1648,,0.0427,0.1502,0.0694,0.9578,,,0.0,0.3103,0.2083,,0.0679,,0.1717,,0.0452,0.1489,0.0669,0.9578,,,0.0,0.3103,0.2083,,0.0675,,0.1678,,0.0436,,block of flats,0.1584,"Stone, brick",No,3.0,0.0,3.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100095,N,Y,67500.0,Working,Unaccompanied,2,Married,Sales staff,Secondary / secondary special,Trade: type 7,0,Revolving loans,F,6750.0,House / apartment,-1040.0,135000.0,135000.0,0.020246,-18693,-1434,-10255.0,-2241,,1,1,0,1,1,0,4.0,3,3,THURSDAY,8,0,0,0,0,0,0,0.5866975916234530,0.3045061145430550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100096,N,Y,81000.0,Pensioner,Unaccompanied,0,Married,,Secondary / secondary special,XNA,1,Cash loans,F,14593.5,House / apartment,0.0,252000.0,252000.0,0.028663,-24794,365243,-5391.0,-4199,,1,0,0,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,,0.0239523667712844,0.7209441499436500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100097,Y,Y,157500.0,Working,Unaccompanied,0,Married,,Secondary / secondary special,Business Entity Type 3,0,Cash loans,M,30280.5,House / apartment,-371.0,760225.5,679500.0,0.035792000000000000,-17527,-2442,-3500.0,-983,20.0,1,1,0,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,,0.3573422337147280,0.6446794549585960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
100098,Y,N,225000.0,Working,Unaccompanied,0,Civil marriage,Drivers,Secondary / secondary special,Transport: type 3,0,Revolving loans,M,13500.0,House / apartment,-617.0,270000.0,270000.0,0.01885,-17390,-924,-7211.0,-907,1.0,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,,0.5970811533321670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100099,N,Y,360000.0,Pensioner,Unaccompanied,0,Separated,,Secondary / secondary special,XNA,0,Cash loans,F,41076.0,House / apartment,0.0,733315.5,679500.0,0.009175,-23032,365243,-9506.0,-793,,1,0,0,1,0,0,1.0,2,2,THURSDAY,12,1,0,0,0,0,0,,0.6605789818593450,0.3425288720742260,0.0454,0.0108,0.9742,,,0.0,0.1034,0.125,,0.0292,,0.036000000000000000,,0.0148,0.0462,0.0112,0.9742,,,0.0,0.1034,0.125,,0.0299,,0.0375,,0.0157,0.0458,0.0108,0.9742,,,0.0,0.1034,0.125,,0.0297,,0.0367,,0.0152,,block of flats,0.0315,"Stone, brick",No,4.0,0.0,4.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100100,Y,Y,202500.0,Working,Unaccompanied,2,Married,Managers,Higher education,Industry: type 11,0,Cash loans,M,38443.5,House / apartment,-1876.0,796396.5,643500.0,0.008019,-15909,-1094,-3134.0,-4180,65.0,1,1,0,1,0,1,4.0,2,2,FRIDAY,17,0,0,0,0,1,1,0.4476751393608080,0.49576514071749600,0.8245949709919930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100101,Y,Y,202500.0,State servant,Unaccompanied,0,Single / not married,High skill tech staff,Higher education,Business Entity Type 1,0,Cash loans,F,22072.5,House / apartment,-1585.0,343377.0,283500.0,0.072508,-18138,-969,-7421.0,-1681,5.0,1,1,0,1,0,0,1.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,,0.7162122102538990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100102,N,N,126000.0,Working,Unaccompanied,1,Single / not married,Laborers,Secondary / secondary special,Transport: type 4,0,Cash loans,F,10264.5,House / apartment,-2.0,327024.0,270000.0,0.02461,-14321,-192,-6913.0,-5942,,1,1,0,1,1,0,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,0.4147940693543060,0.6611083077510270,0.4776491548517550,0.0041,,0.9722,0.6192,,,0.0345,0.0,0.0417,0.0144,0.0034,0.0048,0.0,0.0,0.0042,,0.9722,0.6341,,,0.0345,0.0,0.0417,0.0147,0.0037,0.005,0.0,0.0,0.0042,,0.9722,0.6243,,,0.0345,0.0,0.0417,0.0146,0.0034,0.0049,0.0,0.0,reg oper account,block of flats,0.0083,Others,No,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0
100103,N,Y,72000.0,Working,Unaccompanied,0,Married,,Secondary / secondary special,School,0,Cash loans,F,16965.0,House / apartment,0.0,450000.0,450000.0,0.009175,-21112,-1694,-6057.0,-4013,,1,1,1,1,0,0,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,,0.7180575365896830,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100104,N,Y,90000.0,Working,Unaccompanied,0,Married,Waiters/barmen staff,Secondary / secondary special,Business Entity Type 3,0,Cash loans,F,30690.0,House / apartment,-2591.0,547344.0,472500.0,0.022625,-18556,-862,-6769.0,-2045,,1,1,0,1,1,0,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,0.7631370618175840,0.6446273721560550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100105,N,Y,193500.0,Working,Unaccompanied,0,Married,Managers,Secondary / secondary special,Government,0,Cash loans,F,23755.5,House / apartment,-1733.0,225000.0,225000.0,0.031329,-19810,-8862,-4493.0,-3043,,1,1,1,1,1,0,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,0.765153942091246,0.25475995714691200,0.41184855592424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
